ctr-runtime,node,name,filename,ioengine,readwrite,direct,ramp_time,runtime,time_based,size,bs,numjobs,iodepth,op,BW,IOPS,BW (MB/s)
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,64,write,1587KiB/s,1578,1.587
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,64,write,154MiB/s,615,157.696
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,64,write,167MiB/s,663,171.008
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,64,write,169MiB/s,665,173.056
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,64,write,4114KiB/s,2054,4.114
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,64,write,4131KiB/s,2061,4.131
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,64,write,4136KiB/s,2059,4.136
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,64,write,107MiB/s,3436,109.568
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,64,write,109MiB/s,3488,111.616
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,64,write,109MiB/s,3492,111.616
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,64,write,13.4MiB/s,3419,13.7216
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,64,write,13.5MiB/s,3455,13.824
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,64,write,13.6MiB/s,3484,13.9264
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,64,write,163MiB/s,2604,166.912
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,64,write,165MiB/s,2641,168.96
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,64,write,165MiB/s,2632,168.96
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,64,write,27.0MiB/s,3453,27.648
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,64,write,27.5MiB/s,3512,28.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,64,write,27.5MiB/s,3507,28.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,8,write,164MiB/s,1307,167.936
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,8,write,166MiB/s,1324,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,8,write,165MiB/s,1322,168.96
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,8,write,54.5MiB/s,3486,55.808
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,8,write,54.8MiB/s,3503,56.1152
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,8,write,54.4MiB/s,3482,55.7056
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,8,write,1576KiB/s,1575,1.576
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,8,write,1563KiB/s,1562,1.563
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,8,write,1567KiB/s,1566,1.567
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,8,write,166MiB/s,665,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,8,write,166MiB/s,664,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,8,write,166MiB/s,663,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,8,write,4127KiB/s,2063,4.127
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,8,write,4092KiB/s,2045,4.0920000000000005
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,8,write,4116KiB/s,2056,4.116
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,8,write,109MiB/s,3472,111.616
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,8,write,110MiB/s,3504,112.64
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,8,write,109MiB/s,3477,111.616
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,8,write,13.5MiB/s,3461,13.824
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,8,write,13.6MiB/s,3490,13.9264
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,8,write,13.6MiB/s,3480,13.9264
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,8,write,166MiB/s,2658,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,8,write,166MiB/s,2653,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,8,write,166MiB/s,2649,169.984
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,8,write,27.1MiB/s,3468,27.750400000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,8,write,27.2MiB/s,3484,27.8528
kata-qemu,Standard_D8s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,8,write,27.2MiB/s,3485,27.8528
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,1,read,119MiB/s,949,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,1,read,116MiB/s,927,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,1,read,114MiB/s,910,116.736
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,1,read,88.3MiB/s,5651,90.4192
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,1,read,42.0MiB/s,2750,43.008
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,1,read,89.8MiB/s,5746,91.9552
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,1,read,6492KiB/s,6492,6.492
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,1,read,8636KiB/s,8636,8.636000000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,1,read,12.1MiB/s,12400,12.3904
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,1,read,120MiB/s,478,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,1,read,117MiB/s,466,119.808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,1,read,111MiB/s,444,113.664
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,1,read,12.1MiB/s,6216,12.3904
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,1,read,17.9MiB/s,9158,18.3296
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,1,read,20.6MiB/s,10500,21.0944
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,1,read,118MiB/s,3774,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,1,read,100MiB/s,3209,102.4
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,1,read,102MiB/s,3250,104.44800000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,1,read,22.7MiB/s,5802,23.2448
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,1,read,33.8MiB/s,8645,34.6112
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,1,read,44.4MiB/s,11400,45.4656
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,1,read,119MiB/s,1904,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,1,read,104MiB/s,1657,106.49600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,1,read,108MiB/s,1724,110.592
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,1,read,46.9MiB/s,6000,48.0256
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,1,read,50.2MiB/s,6419,51.4048
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,1,read,74.9MiB/s,9593,76.69760000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,128,read,119MiB/s,945,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,128,read,117MiB/s,924,119.808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,128,read,118MiB/s,925,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,128,read,87.5MiB/s,5592,89.60000000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,128,read,81.9MiB/s,5232,83.8656
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,128,read,88.4MiB/s,5642,90.5216
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,128,read,5705KiB/s,5700,5.705
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,128,read,9150KiB/s,9141,9.15
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,128,read,12.0MiB/s,12300,12.288
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,128,read,120MiB/s,477,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,128,read,120MiB/s,470,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,128,read,123MiB/s,475,125.952
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,128,read,11.9MiB/s,6101,12.1856
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,128,read,13.9MiB/s,7130,14.233600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,128,read,21.3MiB/s,10900,21.8112
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,128,read,116MiB/s,3712,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,128,read,100MiB/s,3206,102.4
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,128,read,94.0MiB/s,2991,96.256
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,128,read,23.5MiB/s,6014,24.064
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,128,read,30.3MiB/s,7746,31.0272
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,128,read,42.7MiB/s,10900,43.7248
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,128,read,119MiB/s,1897,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,128,read,103MiB/s,1643,105.47200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,128,read,107MiB/s,1698,109.568
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,128,read,46.8MiB/s,5988,47.9232
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,128,read,59.8MiB/s,7646,61.2352
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,128,read,73.8MiB/s,9422,75.5712
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,16,read,120MiB/s,957,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,16,read,116MiB/s,927,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,16,read,115MiB/s,919,117.76
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,16,read,86.7MiB/s,5546,88.7808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,16,read,75.5MiB/s,4834,77.312
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,16,read,86.6MiB/s,5540,88.6784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,16,read,6194KiB/s,6193,6.194
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,16,read,8903KiB/s,8902,8.903
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,16,read,11.0MiB/s,11300,11.264
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,16,read,119MiB/s,476,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,16,read,117MiB/s,468,119.808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,16,read,120MiB/s,477,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,16,read,11.7MiB/s,5990,11.9808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,16,read,15.9MiB/s,8152,16.2816
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,16,read,19.8MiB/s,10100,20.2752
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,16,read,116MiB/s,3720,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,16,read,95.0MiB/s,3070,97.28
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,16,read,94.9MiB/s,3035,97.17760000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,16,read,24.1MiB/s,6179,24.678400000000003
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,16,read,31.0MiB/s,8190,31.744
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,16,read,47.6MiB/s,12200,48.7424
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,16,read,118MiB/s,1894,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,16,read,107MiB/s,1716,109.568
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,16,read,108MiB/s,1732,110.592
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,16,read,47.0MiB/s,6016,48.128
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,16,read,57.4MiB/s,7352,58.7776
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,16,read,84.0MiB/s,10900,86.016
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,2,read,114MiB/s,909,116.736
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,2,read,114MiB/s,908,116.736
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,2,read,115MiB/s,920,117.76
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,2,read,84.1MiB/s,5385,86.1184
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,2,read,51.4MiB/s,3292,52.6336
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,2,read,76.5MiB/s,4897,78.336
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,2,read,6456KiB/s,6456,6.456
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,2,read,8598KiB/s,8598,8.598
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,2,read,11.9MiB/s,12200,12.1856
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,2,read,119MiB/s,476,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,2,read,119MiB/s,475,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,2,read,118MiB/s,470,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,2,read,11.9MiB/s,6112,12.1856
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,2,read,15.4MiB/s,7883,15.7696
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,2,read,23.0MiB/s,11800,23.552
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,2,read,115MiB/s,3694,117.76
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,2,read,96.0MiB/s,3072,98.304
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,2,read,95.2MiB/s,3044,97.4848
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,2,read,24.4MiB/s,6252,24.985599999999998
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,2,read,31.1MiB/s,7967,31.846400000000003
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,2,read,45.7MiB/s,11700,46.796800000000005
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,2,read,118MiB/s,1884,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,2,read,109MiB/s,1748,111.616
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,2,read,105MiB/s,1680,107.52
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,2,read,47.0MiB/s,6017,48.128
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,2,read,52.2MiB/s,6683,53.4528
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,2,read,73.9MiB/s,9465,75.67360000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,256,read,119MiB/s,941,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,256,read,116MiB/s,907,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,256,read,118MiB/s,910,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,256,read,85.6MiB/s,5470,87.6544
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,256,read,87.9MiB/s,5605,90.0096
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,256,read,88.1MiB/s,5602,90.2144
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,256,read,5617KiB/s,5608,5.617
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,256,read,9135KiB/s,9117,9.135
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,256,read,12.1MiB/s,12300,12.3904
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,256,read,122MiB/s,478,124.928
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,256,read,123MiB/s,474,125.952
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,256,read,127MiB/s,475,130.048
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,256,read,11.9MiB/s,6108,12.1856
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,256,read,14.2MiB/s,7277,14.540799999999999
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,256,read,20.7MiB/s,10600,21.1968
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,256,read,118MiB/s,3764,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,256,read,104MiB/s,3313,106.49600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,256,read,96.8MiB/s,3062,99.1232
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,256,read,22.4MiB/s,5725,22.9376
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,256,read,29.7MiB/s,7592,30.4128
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,256,read,40.0MiB/s,10500,40.96
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,256,read,120MiB/s,1906,122.88
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,256,read,103MiB/s,1636,105.47200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,256,read,105MiB/s,1649,107.52
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,256,read,45.9MiB/s,5870,47.001599999999996
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,256,read,61.3MiB/s,7828,62.7712
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,256,read,68.6MiB/s,8746,70.2464
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,32,read,119MiB/s,953,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,32,read,116MiB/s,923,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,32,read,116MiB/s,924,118.784
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,32,read,87.3MiB/s,5585,89.3952
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,32,read,80.7MiB/s,5165,82.63680000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,32,read,90.8MiB/s,5804,92.9792
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,32,read,6105KiB/s,6104,6.105
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,32,read,8883KiB/s,8880,8.883000000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,32,read,11.1MiB/s,11400,11.3664
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,32,read,119MiB/s,475,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,32,read,117MiB/s,464,119.808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,32,read,119MiB/s,473,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,32,read,11.7MiB/s,5991,11.9808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,32,read,15.3MiB/s,7838,15.667200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,32,read,21.0MiB/s,10800,21.504
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,32,read,117MiB/s,3756,119.808
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,32,read,91.4MiB/s,2923,93.59360000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,32,read,93.7MiB/s,2993,95.9488
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,32,read,23.1MiB/s,5911,23.654400000000003
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,32,read,30.1MiB/s,7714,30.822400000000002
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,32,read,46.6MiB/s,11900,47.7184
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,32,read,119MiB/s,1895,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,32,read,107MiB/s,1704,109.568
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,32,read,112MiB/s,1781,114.688
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,32,read,46.7MiB/s,5976,47.820800000000006
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,32,read,59.2MiB/s,7572,60.6208
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,32,read,86.9MiB/s,11100,88.9856
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,4,read,102MiB/s,818,104.44800000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,4,read,115MiB/s,916,117.76
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,4,read,112MiB/s,896,114.688
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,4,read,87.0MiB/s,5568,89.08800000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,4,read,43.0MiB/s,2812,44.032000000000004
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,4,read,81.5MiB/s,5214,83.456
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,4,read,6383KiB/s,6382,6.383
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,4,read,8447KiB/s,8446,8.447000000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,4,read,11.0MiB/s,12200,11.264
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,4,read,119MiB/s,475,121.85600000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,4,read,118MiB/s,471,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,4,read,118MiB/s,471,120.83200000000001
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,4,read,11.0MiB/s,6128,11.264
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,4,read,15.9MiB/s,8138,16.2816
runc,Standard_D2s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,4,read,22.1MiB/s,11300,22.6304
